,Unnamed: 0,query_file,query_type,target_embedding_type,smallest_k_matched
2941,2941,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,image,1
2942,2942,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.png,imgs,spec,1559
2943,2943,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,text,48
2944,2944,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,text_0_2_4,48
2945,2945,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,text_0_2_4_llm_fs_single,2
2946,2946,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,image,16
2947,2947,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.png,imgs,spec,3047
2948,2948,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,text,1
2949,2949,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4,40
2950,2950,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
2951,2951,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,image,1
2952,2952,GFF_DEMO_sw_1_0_s_1_0_oc_query.png,imgs,spec,37
2953,2953,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,text,191
2954,2954,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,text_0_2_4,191
2955,2955,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,text_0_2_4_llm_fs_single,119
2956,2956,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,image,78
2957,2957,BRUSH_sw_1_2_s_1_0_oc_query2.png,imgs,spec,834
2958,2958,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,text,1
2959,2959,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,text_0_2_4,1
2960,2960,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
2961,2961,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,image,1
2962,2962,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.png,imgs,spec,3010
2963,2963,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,text,10
2964,2964,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,12
2965,2965,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,2
2966,2966,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,image,1
2967,2967,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.png,imgs,spec,2
2968,2968,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,text,925
2969,2969,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,text_0_2_4,296
2970,2970,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,8
2971,2971,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,image,1
2972,2972,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.png,imgs,spec,2272
2973,2973,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,text,40
2974,2974,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,text_0_2_4,41
2975,2975,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,text_0_2_4_llm_fs_single,27
2976,2976,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,image,1
2977,2977,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.png,imgs,spec,57
2978,2978,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,text,947
2979,2979,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,text_0_2_4,956
2980,2980,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,15
2981,2981,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,image,2
2982,2982,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.png,imgs,spec,1588
2983,2983,circular-heat_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text,1
2984,2984,circular-heat_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4,1
2985,2985,circular-heat_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
2986,2986,circular-heat_p_0_sw_1_2_s_1_0_oc_query.png,imgs,image,1
2987,2987,circular-heat_p_0_sw_1_2_s_1_0_oc_query.png,imgs,spec,1
2988,2988,POINT_sw_1_2_s_0_7_cc_3_query.png,imgs,text,1
2989,2989,POINT_sw_1_2_s_0_7_cc_3_query.png,imgs,text_0_2_4,1
2990,2990,POINT_sw_1_2_s_0_7_cc_3_query.png,imgs,text_0_2_4_llm_fs_single,1
2991,2991,POINT_sw_1_2_s_0_7_cc_3_query.png,imgs,image,1
2992,2992,POINT_sw_1_2_s_0_7_cc_3_query.png,imgs,spec,1238
2993,2993,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.png,imgs,text,709
2994,2994,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.png,imgs,text_0_2_4,121
2995,2995,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.png,imgs,text_0_2_4_llm_fs_single,27
2996,2996,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.png,imgs,image,1
2997,2997,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.png,imgs,spec,2580
2998,2998,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.png,imgs,text,147
2999,2999,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.png,imgs,text_0_2_4,127
3000,3000,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,4
3001,3001,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.png,imgs,image,4
3002,3002,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.png,imgs,spec,2124
3003,3003,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,text,1
3004,3004,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,text_0_2_4,1
3005,3005,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,text_0_2_4_llm_fs_single,2
3006,3006,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,image,1
3007,3007,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.png,imgs,spec,55
3008,3008,circulars_p_3_cc_0_query3.png,imgs,text,77
3009,3009,circulars_p_3_cc_0_query3.png,imgs,text_0_2_4,77
3010,3010,circulars_p_3_cc_0_query3.png,imgs,text_0_2_4_llm_fs_single,139
3011,3011,circulars_p_3_cc_0_query3.png,imgs,image,5
3012,3012,circulars_p_3_cc_0_query3.png,imgs,spec,864
3013,3013,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,text,1748
3014,3014,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,1659
3015,3015,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,21
3016,3016,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3017,3017,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,3123
3018,3018,circulars_p_3_cc_0_query2.png,imgs,text,275
3019,3019,circulars_p_3_cc_0_query2.png,imgs,text_0_2_4,197
3020,3020,circulars_p_3_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,536
3021,3021,circulars_p_3_cc_0_query2.png,imgs,image,73
3022,3022,circulars_p_3_cc_0_query2.png,imgs,spec,229
3023,3023,overview-landing_oc_query1.png,imgs,text,514
3024,3024,overview-landing_oc_query1.png,imgs,text_0_2_4,519
3025,3025,overview-landing_oc_query1.png,imgs,text_0_2_4_llm_fs_single,16
3026,3026,overview-landing_oc_query1.png,imgs,image,20
3027,3027,overview-landing_oc_query1.png,imgs,spec,1212
3028,3028,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,text,1
3029,3029,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,text_0_2_4,1
3030,3030,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,text_0_2_4_llm_fs_single,1
3031,3031,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,image,1
3032,3032,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.png,imgs,spec,472
3033,3033,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,text,304
3034,3034,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,text_0_2_4,289
3035,3035,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,text_0_2_4_llm_fs_single,6
3036,3036,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,image,963
3037,3037,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.png,imgs,spec,468
3038,3038,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,text,1
3039,3039,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,text_0_2_4,1
3040,3040,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,text_0_2_4_llm_fs_single,1
3041,3041,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,image,1
3042,3042,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query1.png,imgs,spec,1
3043,3043,overview-landing_oc_query3.png,imgs,text,286
3044,3044,overview-landing_oc_query3.png,imgs,text_0_2_4,256
3045,3045,overview-landing_oc_query3.png,imgs,text_0_2_4_llm_fs_single,301
3046,3046,overview-landing_oc_query3.png,imgs,image,124
3047,3047,overview-landing_oc_query3.png,imgs,spec,1643
3048,3048,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,text,28
3049,3049,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,text_0_2_4,28
3050,3050,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,36
3051,3051,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,image,132
3052,3052,rule-mark_p_0_sw_1_2_s_1_2_cc_2_query.png,imgs,spec,2757
3053,3053,AREA_sw_1_0_s_0_7_oc_query.png,imgs,text,118
3054,3054,AREA_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4,82
3055,3055,AREA_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
3056,3056,AREA_sw_1_0_s_0_7_oc_query.png,imgs,image,1
3057,3057,AREA_sw_1_0_s_0_7_oc_query.png,imgs,spec,921
3058,3058,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,13
3059,3059,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,37
3060,3060,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
3061,3061,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
3062,3062,circular-point-first_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,450
3063,3063,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,text,197
3064,3064,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,211
3065,3065,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,30
3066,3066,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,image,1
3067,3067,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.png,imgs,spec,2066
3068,3068,BAR_sw_1_0_s_0_7_oc_query.png,imgs,text,1
3069,3069,BAR_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4,1
3070,3070,BAR_sw_1_0_s_0_7_oc_query.png,imgs,text_0_2_4_llm_fs_single,1
3071,3071,BAR_sw_1_0_s_0_7_oc_query.png,imgs,image,1
3072,3072,BAR_sw_1_0_s_0_7_oc_query.png,imgs,spec,1785
3073,3073,gene_annotation_single_6_s_1_0_oc_query.png,imgs,text,11
3074,3074,gene_annotation_single_6_s_1_0_oc_query.png,imgs,text_0_2_4,18
3075,3075,gene_annotation_single_6_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,4
3076,3076,gene_annotation_single_6_s_1_0_oc_query.png,imgs,image,1
3077,3077,gene_annotation_single_6_s_1_0_oc_query.png,imgs,spec,2002
3078,3078,circulars_p_3_cc_0_query1.png,imgs,text,132
3079,3079,circulars_p_3_cc_0_query1.png,imgs,text_0_2_4,133
3080,3080,circulars_p_3_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,178
3081,3081,circulars_p_3_cc_0_query1.png,imgs,image,1
3082,3082,circulars_p_3_cc_0_query1.png,imgs,spec,905
3083,3083,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,text,19
3084,3084,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,22
3085,3085,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,1
3086,3086,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3087,3087,TEXT_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,167
3088,3088,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,text,33
3089,3089,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,34
3090,3090,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,6
3091,3091,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,image,1
3092,3092,TEXT_sw_1_2_s_1_2_oc_query.png,imgs,spec,252
3093,3093,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,text,496
3094,3094,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,text_0_2_4,470
3095,3095,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,2
3096,3096,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,image,1
3097,3097,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.png,imgs,spec,2921
3098,3098,overview-landing_oc_query2.png,imgs,text,162
3099,3099,overview-landing_oc_query2.png,imgs,text_0_2_4,154
3100,3100,overview-landing_oc_query2.png,imgs,text_0_2_4_llm_fs_single,113
3101,3101,overview-landing_oc_query2.png,imgs,image,2
3102,3102,overview-landing_oc_query2.png,imgs,spec,1251
3103,3103,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text,1
3104,3104,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4,2
3105,3105,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,3
3106,3106,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,image,1
3107,3107,basic-link_p_0_sw_1_2_s_1_0_oc_query.png,imgs,spec,38
3108,3108,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,text,1
3109,3109,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4,1
3110,3110,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,3
3111,3111,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,image,4
3112,3112,BAR_sw_0_7_s_0_7_cc_1_query.png,imgs,spec,1028
3113,3113,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,text,346
3114,3114,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4,318
3115,3115,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,text_0_2_4_llm_fs_single,5
3116,3116,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,image,1188
3117,3117,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2.png,imgs,spec,584
3118,3118,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,121
3119,3119,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,118
3120,3120,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,5
3121,3121,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3122,3122,stratified-line_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,648
3123,3123,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,text,1097
3124,3124,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,text_0_2_4,869
3125,3125,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,text_0_2_4_llm_fs_single,89
3126,3126,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,image,97
3127,3127,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.png,imgs,spec,1012
3128,3128,gene_annotation_single_5_s_1_0_oc_query.png,imgs,text,330
3129,3129,gene_annotation_single_5_s_1_0_oc_query.png,imgs,text_0_2_4,37
3130,3130,gene_annotation_single_5_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,21
3131,3131,gene_annotation_single_5_s_1_0_oc_query.png,imgs,image,1
3132,3132,gene_annotation_single_5_s_1_0_oc_query.png,imgs,spec,2208
3133,3133,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,text,1016
3134,3134,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,text_0_2_4,200
3135,3135,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,110
3136,3136,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,image,52
3137,3137,breast_cancer_sw_2_0_s_1_2_oc_query.png,imgs,spec,1614
3138,3138,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,text,33
3139,3139,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,text_0_2_4,36
3140,3140,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,text_0_2_4_llm_fs_single,2
3141,3141,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,image,1
3142,3142,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.png,imgs,spec,37
3143,3143,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,text,253
3144,3144,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,394
3145,3145,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,10
3146,3146,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,image,1
3147,3147,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_query.png,imgs,spec,897
3148,3148,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,text,10
3149,3149,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,text_0_2_4,10
3150,3150,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,1
3151,3151,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,image,1
3152,3152,POINT_sw_0_7_s_1_2_cc_1_query.png,imgs,spec,1628
3153,3153,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,text,146
3154,3154,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,text_0_2_4,146
3155,3155,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,text_0_2_4_llm_fs_single,1
3156,3156,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,image,1
3157,3157,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.png,imgs,spec,1070
3158,3158,circulars_p_3_cc_0_query4.png,imgs,text,323
3159,3159,circulars_p_3_cc_0_query4.png,imgs,text_0_2_4,806
3160,3160,circulars_p_3_cc_0_query4.png,imgs,text_0_2_4_llm_fs_single,792
3161,3161,circulars_p_3_cc_0_query4.png,imgs,image,82
3162,3162,circulars_p_3_cc_0_query4.png,imgs,spec,396
3163,3163,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,179
3164,3164,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,32
3165,3165,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,5
3166,3166,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3167,3167,responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,79
3168,3168,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,text,4
3169,3169,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,text_0_2_4,1
3170,3170,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,text_0_2_4_llm_fs_single,3
3171,3171,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,image,1
3172,3172,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query1.png,imgs,spec,1
3173,3173,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text,525
3174,3174,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,507
3175,3175,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,27
3176,3176,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,image,1
3177,3177,stratified-bar_p_0_sw_1_2_s_1_2_oc_query.png,imgs,spec,124
3178,3178,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,text,64
3179,3179,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,text_0_2_4,73
3180,3180,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,text_0_2_4_llm_fs_single,2
3181,3181,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,image,1
3182,3182,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1.png,imgs,spec,19
3183,3183,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,text,97
3184,3184,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4,588
3185,3185,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,text_0_2_4_llm_fs_single,4
3186,3186,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,image,1
3187,3187,multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query.png,imgs,spec,21
3188,3188,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,text,1
3189,3189,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,3
3190,3190,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,5
3191,3191,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3192,3192,multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,109
3193,3193,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,text,1295
3194,3194,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4,1055
3195,3195,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,text_0_2_4_llm_fs_single,14
3196,3196,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,image,9
3197,3197,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc_query.png,imgs,spec,294
3198,3198,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,text,161
3199,3199,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,text_0_2_4,166
3200,3200,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,text_0_2_4_llm_fs_single,1
3201,3201,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,image,1
3202,3202,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query2.png,imgs,spec,491
3203,3203,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,text,1
3204,3204,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,text_0_2_4,1
3205,3205,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,text_0_2_4_llm_fs_single,2
3206,3206,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,image,1
3207,3207,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_oc_query.png,imgs,spec,2748
3208,3208,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,text,273
3209,3209,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_1_2_recolor_query2.png,imgs,text_0_2_4,245
